task_name,agent,runs,success_rate,trace_coverage,mean_tool_call_count,mean_first_edit_step,mean_pre_edit_tool_calls,mean_category_switch_rate,mean_repeated_tool_command_rate,mean_failure_rate,mean_post_failure_intent_entropy,mean_command_intent_entropy,mean_intent_switch_rate
query-optimize,claude-code,35,0.5429,0.8286,18.8,21.0,10.5517,0.3571,0.2045,0.0124,1.472,1.7863,0.4712
query-optimize,claude-code-enhanced,5,0.4,0.0,0.0,,,,,,,,
query-optimize,codex,40,0.15,0.45,2.15,,,0.0062,0.0079,0.063,0.7623,1.4093,0.7358
query-optimize,deepagent-harbor,5,0.4,1.0,10.0,4.8,2.8,0.6103,0.1845,0.0,,1.6135,0.6722
query-optimize,final,2,1.0,0.0,0.0,,,,,,,,
query-optimize,forge,5,1.0,0.0,0.0,,,,,,,,
query-optimize,gemini-cli,20,0.0,0.35,1.0,2.0,1.0,0.9184,0.0179,0.0893,2.3219,1.1786,0.9796
query-optimize,goose,15,0.6667,0.0,0.0,,,,,,,,
query-optimize,ii-agent-simple,5,0.6,0.0,0.0,,,,,,,,
query-optimize,judy,5,0.6,0.4,14.6,11.0,14.5,0.3341,0.7638,0.028,1.1387,1.0804,0.3053
query-optimize,letta-code,15,0.4667,0.0,0.0,,,,,,,,
query-optimize,mini-swe-agent,75,0.2133,0.96,7.16,,,0.0,0.0709,0.0227,1.2399,1.5221,0.6545
query-optimize,mux,12,0.4167,0.0,0.0,,,,,,,,
query-optimize,opencode,1,0.0,0.0,0.0,,,,,,,,
query-optimize,openhands,70,0.5429,1.0,32.5429,5.9077,0.7385,0.2202,0.5019,0.0198,1.6452,1.8709,0.3441
query-optimize,ruley,10,0.3,0.0,0.0,,,,,,,,
query-optimize,sage,5,0.2,0.0,0.0,,,,,,,,
query-optimize,simple_codex,5,0.6,0.0,0.0,,,,,,,,
query-optimize,spoox-m,5,0.0,0.0,0.0,,,,,,,,
query-optimize,terminus-2,194,0.2577,0.9278,21.0979,,,0.1044,0.21,0.0115,2.0114,1.9567,0.6323
query-optimize,terminus-3-3,10,0.0,0.8,49.6,,,0.0244,0.2759,0.0167,2.0626,2.0273,0.5507
raman-fitting,Factory Droid,25,0.0,0.0,0.0,,,,,,,,
raman-fitting,Junie,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,ante,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,aone-agent,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,claude-code,35,0.0571,0.8286,20.0571,17.6,6.7,0.407,0.1542,0.1192,1.6485,1.9354,0.611
raman-fitting,claude-code-enhanced,4,0.75,0.0,0.0,,,,,,,,
raman-fitting,codex,40,0.0,0.5,10.175,,,0.0233,0.0756,0.1164,1.3275,1.7998,0.6428
raman-fitting,deepagent-harbor,5,0.0,1.0,24.8,41.0,38.0,0.0974,0.0617,0.0252,1.3378,1.5126,0.3507
raman-fitting,final,2,1.0,0.0,0.0,,,,,,,,
raman-fitting,forge,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,gemini-cli,20,0.0,0.45,5.3,3.0,2.0,0.7406,0.3732,0.355,1.6905,1.8003,0.911
raman-fitting,goose,15,0.0,0.0,0.0,,,,,,,,
raman-fitting,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,judy,5,0.2,0.4,14.8,10.5,13.5,0.5723,0.6882,0.0,,1.3494,0.5443
raman-fitting,letta-code,15,0.0,0.0,0.0,,,,,,,,
raman-fitting,mini-swe-agent,75,0.0,0.9467,12.56,,,0.0,0.1284,0.1738,1.4643,1.7444,0.6468
raman-fitting,mux,12,0.0,0.0,0.0,,,,,,,,
raman-fitting,opencode,1,0.0,0.0,0.0,,,,,,,,
raman-fitting,openhands,70,0.0,1.0,42.5714,10.283,4.8302,0.2531,0.6053,0.0909,1.8618,2.0877,0.3651
raman-fitting,ruley,10,0.0,0.0,0.0,,,,,,,,
raman-fitting,sage,5,0.2,0.0,0.0,,,,,,,,
raman-fitting,simple_codex,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,spoox-m,5,0.0,0.0,0.0,,,,,,,,
raman-fitting,terminus-2,194,0.0,0.9278,15.9227,,,0.1077,0.1853,0.0966,1.9819,2.1416,0.7688
raman-fitting,terminus-3-3,10,0.0,0.7,25.7,,,0.2487,0.0903,0.0284,2.0679,2.0387,0.5458
regex-chess,Factory Droid,25,0.44,0.0,0.0,,,,,,,,
regex-chess,Junie,5,0.0,0.0,0.0,,,,,,,,
regex-chess,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
regex-chess,ante,5,0.0,0.0,0.0,,,,,,,,
regex-chess,aone-agent,5,0.0,0.0,0.0,,,,,,,,
regex-chess,claude-code,35,0.0857,0.7714,52.4571,10.8077,2.6923,0.499,0.3611,0.0277,1.7308,1.8037,0.5886
regex-chess,claude-code-enhanced,4,0.25,0.0,0.0,,,,,,,,
regex-chess,codex,40,0.0,0.45,2.275,,,0.0119,0.0173,0.0639,0.9235,1.5146,0.7906
regex-chess,deepagent-harbor,2,0.0,1.0,49.5,4.0,2.0,0.4142,0.3321,0.0529,1.5123,1.5679,0.4664
regex-chess,final,5,0.0,0.0,0.0,,,,,,,,
regex-chess,forge,5,0.6,0.0,0.0,,,,,,,,
regex-chess,gemini-cli,20,0.0,0.5,3.25,1.1667,0.1667,0.9524,0.2112,0.0302,1.1874,0.4632,0.9524
regex-chess,goose,15,0.0,0.0,0.0,,,,,,,,
regex-chess,ii-agent-simple,5,0.2,0.0,0.0,,,,,,,,
regex-chess,judy,5,0.0,0.2,1.6,,,0.2857,0.625,0.0,,1.0613,0.2857
regex-chess,letta-code,15,0.0,0.0,0.0,,,,,,,,
regex-chess,mini-swe-agent,75,0.0,0.92,25.0133,,,0.0,0.1037,0.0308,1.3686,1.372,0.7467
regex-chess,mux,12,0.3333,0.0,0.0,,,,,,,,
regex-chess,opencode,1,0.0,0.0,0.0,,,,,,,,
regex-chess,openhands,70,0.0143,0.9857,86.3143,8.807,2.9825,0.2379,0.6391,0.0669,1.9196,1.8768,0.3309
regex-chess,ruley,10,0.2,0.0,0.0,,,,,,,,
regex-chess,sage,5,0.0,0.0,0.0,,,,,,,,
regex-chess,simple_codex,5,1.0,0.0,0.0,,,,,,,,
regex-chess,spoox-m,5,0.0,0.0,0.0,,,,,,,,
regex-chess,terminus-2,191,0.0471,0.8639,46.9319,,,0.1122,0.2548,0.0604,1.4047,1.6013,0.6343
regex-chess,terminus-3-3,10,0.7,0.5,22.1,,,0.0663,0.2826,0.0095,1.6046,1.9866,0.5444
regex-log,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
regex-log,Junie,5,1.0,0.0,0.0,,,,,,,,
regex-log,TerminalBenchAgent,5,0.6,0.0,0.0,,,,,,,,
regex-log,ante,5,1.0,0.0,0.0,,,,,,,,
regex-log,aone-agent,5,0.6,0.0,0.0,,,,,,,,
regex-log,claude-code,35,0.5429,0.8571,4.8857,6.0,0.0345,0.3996,0.0285,0.1661,1.5212,1.0665,0.6944
regex-log,claude-code-enhanced,4,0.5,0.0,0.0,,,,,,,,
regex-log,codex,40,0.75,0.375,0.4,,,0.0,0.0,0.0476,1.0,0.0656,0.5
regex-log,deepagent-harbor,5,1.0,1.0,16.4,2.8,0.8,0.4267,0.0452,0.2519,1.122,1.6344,0.5133
regex-log,final,2,1.0,0.0,0.0,,,,,,,,
regex-log,forge,5,1.0,0.0,0.0,,,,,,,,
regex-log,gemini-cli,20,0.8,0.45,0.45,1.3333,0.0,,0.0,0.0,,0.0,
regex-log,goose,15,0.6667,0.0,0.0,,,,,,,,
regex-log,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
regex-log,judy,5,1.0,0.2,6.6,6.0,5.0,0.6562,0.5758,0.0,,1.6302,0.625
regex-log,letta-code,15,0.9333,0.0,0.0,,,,,,,,
regex-log,mini-swe-agent,74,0.4459,0.9324,8.3108,,,0.0,0.0679,0.1323,1.6502,1.4689,0.7406
regex-log,mux,12,1.0,0.0,0.0,,,,,,,,
regex-log,opencode,1,1.0,0.0,0.0,,,,,,,,
regex-log,openhands,70,0.6286,1.0,21.8143,7.2308,2.1077,0.3369,0.535,0.0325,1.5782,1.4259,0.3661
regex-log,ruley,10,1.0,0.0,0.0,,,,,,,,
regex-log,sage,5,1.0,0.0,0.0,,,,,,,,
regex-log,simple_codex,5,1.0,0.0,0.0,,,,,,,,
regex-log,spoox-m,5,1.0,0.0,0.0,,,,,,,,
regex-log,terminus-2,195,0.6,0.9179,11.8872,,,0.3258,0.2848,0.014,1.6724,1.529,0.6874
regex-log,terminus-3-3,10,1.0,0.6,5.8,,,0.2159,0.157,0.0,,1.8513,0.6452
reshard-c4-data,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,Junie,5,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,TerminalBenchAgent,5,0.4,0.0,0.0,,,,,,,,
reshard-c4-data,ante,5,0.8,0.0,0.0,,,,,,,,
reshard-c4-data,aone-agent,5,0.0,0.0,0.0,,,,,,,,
reshard-c4-data,claude-code,35,0.4286,0.8571,38.8,21.5333,11.0333,0.4523,0.2181,0.049,2.2132,2.4705,0.7356
reshard-c4-data,claude-code-enhanced,3,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,codex,40,0.575,0.375,4.075,,,0.0422,0.0083,0.0707,1.6945,1.7407,0.6542
reshard-c4-data,deepagent-harbor,5,1.0,1.0,26.8,4.6,2.6,0.3725,0.1464,0.0,,2.0184,0.5824
reshard-c4-data,final,4,0.0,0.0,0.0,,,,,,,,
reshard-c4-data,forge,5,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,gemini-cli,20,0.5,0.5,9.05,1.3,0.3,0.4279,0.1924,0.5189,1.4763,1.6842,0.6242
reshard-c4-data,goose,15,0.5333,0.0,0.0,,,,,,,,
reshard-c4-data,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,judy,5,1.0,0.2,17.4,8.0,20.0,0.2442,0.8506,0.0345,0.9256,0.9331,0.2209
reshard-c4-data,letta-code,15,0.8667,0.0,0.0,,,,,,,,
reshard-c4-data,mini-swe-agent,75,0.0,0.92,15.8133,,,0.0,0.0481,0.0822,1.8158,1.6625,0.713
reshard-c4-data,mux,12,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,opencode,1,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,openhands,64,0.125,0.9844,66.0781,9.5167,3.3,0.2315,0.5992,0.0278,1.8728,2.146,0.3677
reshard-c4-data,ruley,10,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,sage,5,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,simple_codex,5,1.0,0.0,0.0,,,,,,,,
reshard-c4-data,spoox-m,5,0.4,0.0,0.0,,,,,,,,
reshard-c4-data,terminus-2,195,0.4462,0.8923,41.9231,,,0.0741,0.1651,0.0737,2.164,2.2547,0.6428
reshard-c4-data,terminus-3-3,10,1.0,0.7,26.3,,,0.0744,0.1615,0.0089,2.6304,2.4305,0.6286
rstan-to-pystan,Factory Droid,25,0.88,0.0,0.0,,,,,,,,
rstan-to-pystan,Junie,5,0.4,0.0,0.0,,,,,,,,
rstan-to-pystan,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
rstan-to-pystan,ante,5,0.6,0.0,0.0,,,,,,,,
rstan-to-pystan,aone-agent,5,0.4,0.0,0.0,,,,,,,,
rstan-to-pystan,claude-code,35,0.5143,0.5429,18.8286,22.5789,11.5789,0.482,0.3071,0.0621,2.145,2.3358,0.6354
rstan-to-pystan,claude-code-enhanced,4,0.75,0.0,0.0,,,,,,,,
rstan-to-pystan,codex,40,0.375,0.15,1.975,,,0.0,0.0256,0.2191,1.3816,1.7266,0.6754
rstan-to-pystan,deepagent-harbor,5,0.6,1.0,35.4,37.3333,37.3333,0.3426,0.2657,0.0587,2.002,1.9385,0.471
rstan-to-pystan,final,2,1.0,0.0,0.0,,,,,,,,
rstan-to-pystan,forge,5,0.2,0.0,0.0,,,,,,,,
rstan-to-pystan,gemini-cli,20,0.35,0.2,4.55,7.3333,6.3333,0.4861,0.2864,0.241,2.2708,1.9266,0.951
rstan-to-pystan,goose,15,0.4,0.0,0.0,,,,,,,,
rstan-to-pystan,ii-agent-simple,5,0.2,0.0,0.0,,,,,,,,
rstan-to-pystan,judy,5,1.0,0.2,16.2,6.0,9.0,0.35,0.8642,0.0741,1.1418,1.1301,0.325
rstan-to-pystan,letta-code,15,0.6,0.0,0.0,,,,,,,,
rstan-to-pystan,mini-swe-agent,73,0.0137,0.8219,34.0,,,0.0,0.1602,0.2034,1.5316,1.6454,0.5134
rstan-to-pystan,mux,12,0.8333,0.0,0.0,,,,,,,,
rstan-to-pystan,opencode,1,1.0,0.0,0.0,,,,,,,,
rstan-to-pystan,openhands,70,0.3286,0.9714,85.2429,10.4062,5.125,0.1987,0.6403,0.0875,2.2744,2.3155,0.3554
rstan-to-pystan,ruley,10,0.8,0.0,0.0,,,,,,,,
rstan-to-pystan,sage,5,1.0,0.0,0.0,,,,,,,,
rstan-to-pystan,simple_codex,5,1.0,0.0,0.0,,,,,,,,
rstan-to-pystan,spoox-m,5,0.4,0.0,0.0,,,,,,,,
rstan-to-pystan,terminus-2,192,0.2292,0.9167,53.2344,,,0.0339,0.3716,0.0999,2.093,2.2153,0.6625
rstan-to-pystan,terminus-3-3,10,0.8,0.7,35.9,,,0.0459,0.4015,0.0277,1.8418,2.242,0.5241
sam-cell-seg,Factory Droid,25,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,Junie,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,ante,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,aone-agent,2,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,claude-code,35,0.0,0.8286,23.6286,26.7241,13.8276,0.4806,0.2742,0.1327,2.2037,2.2787,0.736
sam-cell-seg,claude-code-enhanced,5,0.6,0.0,0.0,,,,,,,,
sam-cell-seg,codex,40,0.0,0.375,1.325,,,0.1944,0.0417,0.1351,0.65,1.1861,0.9125
sam-cell-seg,deepagent-harbor,5,0.0,1.0,41.2,13.2,12.0,0.5077,0.2305,0.1276,2.1932,2.1808,0.6821
sam-cell-seg,final,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,forge,5,0.2,0.0,0.0,,,,,,,,
sam-cell-seg,gemini-cli,20,0.1,0.45,4.05,2.0,1.0,0.6426,0.0432,0.1247,0.9949,1.3486,0.9031
sam-cell-seg,goose,15,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,ii-agent-simple,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,judy,5,0.0,0.2,16.2,10.0,20.0,0.4125,0.8519,0.1111,1.115,1.1434,0.375
sam-cell-seg,letta-code,15,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,mini-swe-agent,75,0.0133,1.0,22.2933,,,0.0,0.1102,0.1916,1.8417,1.8695,0.7334
sam-cell-seg,mux,12,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,opencode,1,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,openhands,70,0.0,0.9714,87.8857,8.7969,3.1562,0.1747,0.5776,0.1031,2.0446,2.0911,0.3633
sam-cell-seg,ruley,10,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,sage,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,simple_codex,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,spoox-m,5,0.0,0.0,0.0,,,,,,,,
sam-cell-seg,terminus-2,193,0.0155,0.9223,45.7979,,,0.112,0.2754,0.1199,2.253,2.2461,0.7262
sam-cell-seg,terminus-3-3,10,0.0,0.6,42.1,,,0.0847,0.542,0.0582,1.8002,1.9311,0.5061
sanitize-git-repo,Factory Droid,25,0.84,0.0,0.0,,,,,,,,
sanitize-git-repo,Junie,5,0.4,0.0,0.0,,,,,,,,
sanitize-git-repo,TerminalBenchAgent,5,0.2,0.0,0.0,,,,,,,,
sanitize-git-repo,ante,5,0.6,0.0,0.0,,,,,,,,
sanitize-git-repo,aone-agent,5,0.4,0.0,0.0,,,,,,,,
sanitize-git-repo,claude-code,35,0.4857,0.8571,26.5429,27.2414,14.6552,0.4512,0.6034,0.0111,1.5964,1.5628,0.4555
sanitize-git-repo,claude-code-enhanced,5,1.0,0.0,0.0,,,,,,,,
sanitize-git-repo,codex,40,0.3,0.375,7.3,,,0.1042,0.0791,0.0886,1.6072,1.7467,0.5603
sanitize-git-repo,deepagent-harbor,5,0.8,1.0,54.0,10.6,25.8,0.1198,0.7598,0.0431,1.0377,0.8088,0.1249
sanitize-git-repo,final,5,0.0,0.0,0.0,,,,,,,,
sanitize-git-repo,forge,5,1.0,0.0,0.0,,,,,,,,
sanitize-git-repo,gemini-cli,20,0.15,0.45,10.4,3.625,4.5,0.3873,0.6017,0.1042,1.2456,1.262,0.3873
sanitize-git-repo,goose,15,0.5333,0.0,0.0,,,,,,,,
sanitize-git-repo,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
sanitize-git-repo,judy,5,1.0,0.6,46.8,12.3333,28.6667,0.1267,0.8835,0.0,,0.7384,0.1054
sanitize-git-repo,letta-code,15,0.8,0.0,0.0,,,,,,,,
sanitize-git-repo,mini-swe-agent,75,0.0667,1.0,10.76,,,0.0,0.0283,0.0371,1.5039,1.4905,0.5695
sanitize-git-repo,mux,12,0.9167,0.0,0.0,,,,,,,,
sanitize-git-repo,opencode,1,0.0,0.0,0.0,,,,,,,,
sanitize-git-repo,openhands,70,0.2143,0.9857,63.7,13.9831,8.4576,0.2156,0.645,0.0347,1.5928,1.7776,0.2789
sanitize-git-repo,ruley,10,0.5,0.0,0.0,,,,,,,,
sanitize-git-repo,sage,5,0.8,0.0,0.0,,,,,,,,
sanitize-git-repo,simple_codex,5,1.0,0.0,0.0,,,,,,,,
sanitize-git-repo,spoox-m,5,0.0,0.0,0.0,,,,,,,,
sanitize-git-repo,terminus-2,194,0.0619,0.9227,39.5052,,,0.0611,0.1688,0.0114,1.6065,1.7718,0.3808
sanitize-git-repo,terminus-3-3,10,0.8,0.6,29.9,,,0.0875,0.2892,0.0,,1.799,0.3261
schemelike-metacircular-eval,Factory Droid,25,0.64,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,Junie,5,1.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,TerminalBenchAgent,5,0.2,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,ante,5,1.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,aone-agent,5,0.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,claude-code,35,0.1429,0.8,86.8286,28.9259,16.1481,0.4374,0.3417,0.1484,1.8709,2.0622,0.5601
schemelike-metacircular-eval,claude-code-enhanced,5,0.2,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,codex,40,0.4,0.35,16.725,,,0.0,0.0974,0.1658,1.9088,1.88,0.6543
schemelike-metacircular-eval,deepagent-harbor,5,0.8,1.0,46.8,21.0,28.5,0.1911,0.3913,0.0245,1.6605,1.4244,0.2408
schemelike-metacircular-eval,final,5,0.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,forge,5,1.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,gemini-cli,20,0.3,0.45,9.85,2.125,1.0,0.8281,0.3967,0.2667,1.3722,1.3585,0.8446
schemelike-metacircular-eval,goose,15,0.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,ii-agent-simple,5,0.4,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,judy,5,0.6,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,letta-code,15,0.6667,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,mini-swe-agent,75,0.12,0.96,51.5067,,,0.0,0.1432,0.1753,1.4773,1.4932,0.5571
schemelike-metacircular-eval,mux,12,0.9167,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,opencode,1,1.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,openhands,70,0.2,0.9429,169.7,10.1613,4.1613,0.2182,0.7064,0.0987,1.5911,1.6234,0.2972
schemelike-metacircular-eval,ruley,10,1.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,sage,5,0.2,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,simple_codex,5,1.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,spoox-m,5,0.0,0.0,0.0,,,,,,,,
schemelike-metacircular-eval,terminus-2,194,0.1289,0.8969,101.8814,,,0.0705,0.289,0.1443,1.528,1.6968,0.5224
schemelike-metacircular-eval,terminus-3-3,10,0.6,0.7,45.8,,,0.0323,0.1623,0.107,1.9492,2.0408,0.438
sparql-university,Factory Droid,25,0.76,0.0,0.0,,,,,,,,
sparql-university,Junie,5,1.0,0.0,0.0,,,,,,,,
sparql-university,TerminalBenchAgent,5,0.0,0.0,0.0,,,,,,,,
sparql-university,ante,5,0.8,0.0,0.0,,,,,,,,
sparql-university,aone-agent,5,0.0,0.0,0.0,,,,,,,,
sparql-university,claude-code,35,0.0571,0.8571,3.8571,8.8276,1.6897,0.8125,0.1305,0.0548,1.9295,1.2754,0.8789
sparql-university,claude-code-enhanced,5,1.0,0.0,0.0,,,,,,,,
sparql-university,codex,40,0.625,0.4,2.325,,,0.0595,0.0257,0.0,,1.269,0.542
sparql-university,deepagent-harbor,5,0.8,1.0,15.4,7.6,5.6,0.3698,0.3073,0.2437,1.1038,1.5374,0.3487
sparql-university,final,5,0.0,0.0,0.0,,,,,,,,
sparql-university,forge,5,1.0,0.0,0.0,,,,,,,,
sparql-university,gemini-cli,20,0.45,0.5,1.3,2.6,1.6,0.9667,0.0,0.0,,1.284,0.9667
sparql-university,goose,15,0.0667,0.0,0.0,,,,,,,,
sparql-university,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
sparql-university,judy,5,1.0,0.4,13.2,7.0,4.5,0.6402,0.6512,0.0,,1.661,0.5775
sparql-university,letta-code,15,0.2667,0.0,0.0,,,,,,,,
sparql-university,mini-swe-agent,75,0.1467,0.9867,8.16,,,0.0,0.0026,0.101,1.5628,1.5927,0.7737
sparql-university,mux,12,1.0,0.0,0.0,,,,,,,,
sparql-university,opencode,1,0.0,0.0,0.0,,,,,,,,
sparql-university,openhands,70,0.2143,1.0,31.7,5.4545,0.3939,0.2771,0.5331,0.0538,1.7979,1.6061,0.3268
sparql-university,ruley,10,1.0,0.0,0.0,,,,,,,,
sparql-university,sage,5,0.4,0.0,0.0,,,,,,,,
sparql-university,simple_codex,5,1.0,0.0,0.0,,,,,,,,
sparql-university,spoox-m,5,0.4,0.0,0.0,,,,,,,,
sparql-university,terminus-2,195,0.2513,0.9128,14.0205,,,0.1781,0.1601,0.01,1.7842,1.7313,0.5781
sparql-university,terminus-3-3,10,1.0,0.8,18.2,,,0.1464,0.1244,0.0773,2.2755,2.3665,0.5797
sqlite-db-truncate,Factory Droid,25,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,Junie,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,TerminalBenchAgent,5,0.8,0.0,0.0,,,,,,,,
sqlite-db-truncate,ante,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,aone-agent,5,0.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,claude-code,35,0.4571,0.8286,13.0,18.5333,7.8667,0.377,0.1075,0.2315,1.8812,1.9925,0.6975
sqlite-db-truncate,claude-code-enhanced,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,codex,40,0.7,0.475,6.225,,,0.0866,0.0569,0.3199,1.3061,1.495,0.55
sqlite-db-truncate,deepagent-harbor,5,1.0,1.0,9.6,,,0.2849,0.0333,0.2283,1.5488,1.7405,0.6063
sqlite-db-truncate,final,5,0.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,forge,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,gemini-cli,20,0.5,0.3,3.05,5.3333,4.3333,0.4344,0.193,0.4456,1.5522,1.8428,0.8137
sqlite-db-truncate,goose,15,0.6,0.0,0.0,,,,,,,,
sqlite-db-truncate,ii-agent-simple,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,judy,5,1.0,0.4,11.8,7.5,11.0,0.4212,0.746,0.1017,1.2995,1.16,0.3861
sqlite-db-truncate,letta-code,15,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,mini-swe-agent,74,0.1486,0.9865,10.2703,,,0.0,0.0736,0.2978,1.7025,1.7951,0.6247
sqlite-db-truncate,mux,12,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,opencode,1,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,openhands,70,0.2571,0.9857,29.0429,8.871,3.4194,0.2122,0.5863,0.1006,1.5782,1.8063,0.3159
sqlite-db-truncate,ruley,10,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,sage,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,simple_codex,5,1.0,0.0,0.0,,,,,,,,
sqlite-db-truncate,spoox-m,5,0.2,0.0,0.0,,,,,,,,
sqlite-db-truncate,terminus-2,194,0.2784,0.9278,21.1753,,,0.0841,0.1758,0.2826,2.0183,2.0966,0.634
sqlite-db-truncate,terminus-3-3,10,1.0,0.6,11.8,,,0.2181,0.1644,0.3025,2.3937,2.4216,0.6618
sqlite-with-gcov,Factory Droid,25,0.92,0.0,0.0,,,,,,,,
sqlite-with-gcov,Junie,5,1.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,TerminalBenchAgent,5,0.2,0.0,0.0,,,,,,,,
sqlite-with-gcov,ante,5,1.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,aone-agent,5,0.8,0.0,0.0,,,,,,,,
sqlite-with-gcov,claude-code,35,0.8,0.8,16.3714,,,0.325,0.2011,0.1415,2.3334,2.47,0.8593
sqlite-with-gcov,claude-code-enhanced,5,0.6,0.0,0.0,,,,,,,,
sqlite-with-gcov,codex,40,0.75,0.5,7.4,,,0.2398,0.1255,0.0563,1.1028,1.4928,0.5288
sqlite-with-gcov,deepagent-harbor,5,0.8,1.0,20.6,,,0.3649,0.2795,0.1372,1.8365,2.0177,0.5355
sqlite-with-gcov,final,5,0.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,forge,5,1.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,gemini-cli,20,0.4,0.3,2.9,,,0.0881,0.1888,0.5329,1.905,2.1751,0.7953
sqlite-with-gcov,goose,15,0.9333,0.0,0.0,,,,,,,,
sqlite-with-gcov,ii-agent-simple,5,0.8,0.0,0.0,,,,,,,,
sqlite-with-gcov,judy,5,1.0,1.0,38.0,,,0.1359,0.8942,0.1196,0.3688,0.4725,0.1087
sqlite-with-gcov,letta-code,15,0.8667,0.0,0.0,,,,,,,,
sqlite-with-gcov,mini-swe-agent,75,0.4533,0.9733,8.2133,,,0.0,0.0316,0.1325,1.3966,1.823,0.7302
sqlite-with-gcov,mux,12,0.8333,0.0,0.0,,,,,,,,
sqlite-with-gcov,opencode,1,1.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,openhands,70,0.5429,0.9429,36.3,17.4516,10.6452,0.1297,0.481,0.0379,1.8739,2.1337,0.3857
sqlite-with-gcov,ruley,10,1.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,sage,5,0.8,0.0,0.0,,,,,,,,
sqlite-with-gcov,simple_codex,5,1.0,0.0,0.0,,,,,,,,
sqlite-with-gcov,spoox-m,5,0.6,0.0,0.0,,,,,,,,
